,X,Y,FID,source,type,natureobje,description,codecpv_di,referencec,datepublic,dureemois,montant,formeprix,departement executant,nature,procedure_,categoriee,denominati,departement entreprise
262,2.8212988183858,50.4372553547509,263,API AIFE,Marché,Travaux,20S071-Travaux pour la restructuration du poste de refoulement de la rue Lazare Hoche à LOOS-EN-GOHELLE,45,"Travaux de construction d'ouvrages de génie civil, excepté ponts, tunnels, puits et passages souterrains",2021/08/26,24,4795334,Révisable,62,MARCHE,Appel d'offres ouvert,PME,BALESTRA ENTREPRISE,Pas-de-Calais
263,,,264,API AIFE,Marché,Services,22S146- Assistance à maîtrise d'ouvrage pour la mise en oeuvre du programme InTerLUD sur le territoire de la Communauté d'Agglomération de Lens-Liévin,79,Services d'études,2022/12/05,4,48595,Ferme,62,MARCHE,Procédure adaptée,NC, , 
264,2.8212988183858,50.4372553547509,265,API AIFE,Marché,Services,19S086-Etude sur l'accession XXXXX la propriXXXXXtXXXXX au sein de la CommunautXXXXX d'agglomXXXXXration de LENS LIEVIN,79,Services d'études,2019/09/24,6,38050,Ferme,62,MARCHE,Appel d'offres ouvert,NC,ESPACITE SA,Val-de-Marne
265,2.8212988183858,50.4372553547509,266,API AIFE,Marché,Services,21S039-Lot 2 : contrôle des ascenseurs et monte-charges,71,Services de contrôle et d'essais techniques,2021/12/07,48,3070,Révisable,62,ACCORD-CADRE,Appel d'offres ouvert,NC,SOCOTEC,Pas-de-Calais
266,2.8212988183858,50.4372553547509,267,API AIFE,Marché,Services,22C004-Accord-cadre de définition et de maîtrise d'uvre infrastructure pour l'aménagement de la 2ème phase du secteur Bollaert-Delelis - ZAC « Centralité » à Lens et son marché subséquent 1 : Etude de programmation aménagement,71,"Services d'architecture, d'ingénierie et de planification",2023/01/11,60,350000,Révisable,62,ACCORD-CADRE,Appel d'offres ouvert,PME,ATELIER NERVURES,Nord
267,2.8212988183858,50.4372553547509,268,API AIFE,Marché,Services,"19S139-Marché d'assurances : Dommages ouvrages, Constructeur non réalisateur et Tous risques chantier pour la construction de la salle polyvalente de SOUCHEZ",66,Services d'assurance,2020/03/06,120,16513,Ferme,62,MARCHE,Procédure adaptée,NC,BEAC,Doubs
268,2.8212988183858,50.4372553547509,269,API AIFE,Marché,Travaux,21S004-21S004 - (MS1) Travaux d'assainissement de la rue Raoult Briquet à Méricourt.,45,Travaux d'assainissement,2021/12/01,18,396309,Révisable,62,MARCHE SUBSEQUENT,Appel d'offres ouvert,NC,SOGEA NORD HYDRAULIQUE SAS,Pas-de-Calais
269,2.8212988183858,50.4372553547509,270,API AIFE,Marché,Fournitures,19S111-Vêtements et équipements de travail spéciaux,18,"Vêtements professionnels, vêtements de travail spéciaux et accessoires",2020/03/06,48,40000,Révisable,62,ACCORD-CADRE,Appel d'offres ouvert,NC,WORK SHOP,Pas-de-Calais
270,2.8212988183858,50.4372553547509,271,API AIFE,Marché,Fournitures,21S024-Lot 2 - Fourniture et livraison de composteurs collectifs et partagés,39,Caisses à compost,2021/08/25,48,67500,Révisable,62,ACCORD-CADRE,Appel d'offres ouvert,PME,ACTIV'CITES,Pas-de-Calais
271,2.8212988183858,50.4372553547509,272,API AIFE,Marché,Services,AMO mise en place d'un contrat de concession de services du port de commerce concXXXXXdXXXXX XXXXX la CALL sur le territoire de la commune de Harnes,71,Services d'assistance dans le domaine de l'ingénierie,2020/04/05,6,24750,Ferme,62,MARCHE,Appel d'offres ouvert,NC,ERNST & YOUNG ET ASSOCIES,Hauts-de-Seine
272,2.8212988183858,50.4372553547509,273,API AIFE,Marché,Services,A.M.O. pour la mise en oeuvre de la stratXXXXXgie numXXXXXrique de la C.A.L.L.,71,Services d'assistance dans le domaine de l'ingénierie,2020/04/07,24,131555,Révisable,62,MARCHE,Appel d'offres ouvert,PME,Espelia SAS,Paris
273,2.8212988183858,50.4372553547509,274,API AIFE,Marché,Travaux,19S097-Lot 7 : Menuiseries intXXXXXrieures,45,"Travaux de construction de bâtiments destinés aux loisirs, aux sports, à la culture, à l'hébergement et de restaurants",2019/11/14,26,111226,Révisable,62,MARCHE,Procédure adaptée,PME,SDI,Nord
274,2.8212988183858,50.4372553547509,275,API AIFE,Marché,Services,20S005-Transport et valorisation des matériaux plastiques issus de collectes sélectives dans le cadre de l'extension des consignes de tri,90,Services de traitement et d'élimination des ordures ménagères et des déchets non dangereux,2020/04/24,18,360000,Révisable,62,MARCHE,Appel d'offres ouvert,GE,PAPREC NORD NORMANDIE,Paris
275,2.8212988183858,50.4372553547509,276,API AIFE,Marché,Services,"22S074-Accord-cadre à bons de commande pour l'entretien, la réparation et la fourniture de petits équipements du parc automobile de la Communauté d'Agglomération de Lens-Liévin",50,"Services de gestion, de réparation et d'entretien de parc de véhicules",2022/12/05,48,40000,Révisable,62,ACCORD-CADRE,Appel d'offres ouvert,GE,RENAULT EVRARD LIEVIN,Pas-de-Calais
276,2.8212988183858,50.4372553547509,277,API AIFE,Marché,Services,19S073-Mission d'analyse économique en vue de la construction d'un projet d'enfouissement et de production d'énergie renouvelable,79,Services d'études,2020/04/10,12,9600,Ferme,62,MARCHE,Procédure adaptée,PME,Energies hauts de france,Nord
277,2.8212988183858,50.4372553547509,278,API AIFE,Marché,Services,"19S016-Graphisme et mise en page de l'XXXXXdition ""parcours - territoire en mouvement""",79,Services de conception graphique,2019/05/29,3,1800,Ferme,62,MARCHE,Procédure adaptée,NC,HELENE MATHOREL,Loire-Atlantique
278,2.8212988183858,50.4372553547509,279,API AIFE,Marché,Services,"22S054-Assistance à maîtrise d'ouvrage visant à accompagner une recherche-action du collectif des ""répliquants"", portant sur les discriminations dans l'accès au logement sur la Communauté d'Agglomération de LENS-LIEVIN",79,Services d'études,2023/01/17,18,24725,Révisable,62,MARCHE,Appel d'offres ouvert,PME,COPAS,Nord
279,2.8212988183858,50.4372553547509,280,API AIFE,Marché,Travaux,21S130-travaux de mise en place de haies,45,Travaux d'aménagement paysager,2022/02/11,24,82958,Ferme et actualisable,62,MARCHE,Procédure adaptée,ETI,BONNET  Paysage SAS,Pas-de-Calais
280,2.8212988183858,50.4372553547509,281,API AIFE,Marché,Services,20S087-Prestation d'éradication de nuisibles sur le territoire de la Communauté d'Agglomération de Lens-Liévin,90,Services de dératisation,2020/12/08,48,120000,Révisable,62,ACCORD-CADRE,Procédure adaptée,PME,SBS solution by Stael,Nord
281,2.8212988183858,50.4372553547509,282,API AIFE,Marché,Services,Assistance XXXXX maXXXXXtrise d'ouvrage pour la rXXXXXalisation (de la conception XXXXX l'exploitation) des dXXXXXchXXXXXteries fixes d'Avion et de Quadraparc,71,Études techniques,2020/04/05,36,56450,Révisable,62,MARCHE,Appel d'offres ouvert,PME,HEXA INGENIERIE OCTANT AVOCATS FINANCE CONSULT,Nord
282,2.8212988183858,50.4372553547509,283,API AIFE,Marché,Fournitures,22S059-achat et livraison d'un véhicule neuf break - Essence - avec reprise et enlèvement sur site d'une RENAULT MEGANE LOTS 1 ET 4,34,Véhicules électriques,2022/06/22,7,83376,Ferme,62,MARCHE,Procédure adaptée,ETI,Wantiez,Pas-de-Calais
283,2.8212988183858,50.4372553547509,284,API AIFE,Marché,Services,22S010-Lot 2 - Accord-cadre à marchés subséquents pour des travaux supérieurs à 2 000 000  HT,71,Services de contrôle technique de bâtiments,2022/06/21,12,20000,Révisable,62,ACCORD-CADRE,Appel d'offres ouvert,NC,Apave,Pas-de-Calais
284,2.8212988183858,50.4372553547509,285,API AIFE,Marché,Travaux,20C003-Lot 2 Accord cadre à marchés subséquents pour des Travaux d'assainissement supérieurs à  200 000 euros HT,45,Travaux d'assainissement,2021/01/11,48,195789,Ferme et actualisable,62,ACCORD-CADRE,Appel d'offres ouvert,NC,SADE CGTH,Pas-de-Calais
285,2.8212988183858,50.4372553547509,286,API AIFE,Marché,Services,20S059-Etude de faisabilité et mise en uvre des prescriptions en matière d'Habitat Adapté issues du Schéma Départemental d'Accueil et d'Habitat des Gens du Voyage du PdC (SDAHGV 62) sur le territoire de la CALL,71,"Études de faisabilité, service de conseil, analyse",2021/01/22,8,19575,Ferme et actualisable,62,MARCHE,Appel d'offres ouvert,ETI,CADRES EN MISSION,Loire-Atlantique
286,2.8212988183858,50.4372553547509,287,API AIFE,Marché,Travaux,20S099-Lot 12 : Accord cadre à marchés subséquents pour les  travaux de plomberie sanitaires chauffage supérieurs à 70 000  H.T.,45,Travaux de construction de bâtiments,2021/08/24,12,533333,Révisable,62,ACCORD-CADRE,Appel d'offres ouvert,PME,HC2L,Pas-de-Calais
287,2.8212988183858,50.4372553547509,288,API AIFE,Marché,Travaux,21S045-Lot 1 - Voirie-Assainissement-Mobilier,45,Travaux de construction complète ou partielle et travaux de génie civil,2021/12/07,60,3679922,Révisable,62,MARCHE,Appel d'offres ouvert,GE,EUROVIA,Pas-de-Calais
288,2.8212988183858,50.4372553547509,289,API AIFE,Marché,Services,Etude de faisabilitXXXXX Atelier SantXXXXX Ville,79,Services d'études,2020/03/27,4,23780,Ferme,62,MARCHE,Appel d'offres ouvert,PME,LH CONSEIL,Nord
289,2.8212988183858,50.4372553547509,290,API AIFE,Marché,Travaux,"BILLY-MONTIGNY : travaux d'assainissement et d'eau potable rues Danton, Parmentier, TrXXXXXhaux, Salengro et Camus",45,Travaux d'assainissement,2020/04/07,16,383179,Ferme et actualisable,62,MARCHE,Procédure adaptée,NC,SADE CGTH,Pas-de-Calais
290,2.8212988183858,50.4372553547509,291,API AIFE,Marché,Fournitures,"19S116 - Renforcement du réseau d'eau potable rue François Gauthier, commune de Lens",44,Conduites d'eau potable,2020/06/26,30,143570,Ferme et actualisable,62,MARCHE,Procédure adaptée,NC,SAS EHTP,Pas-de-Calais
291,2.8212988183858,50.4372553547509,292,API AIFE,Marché,Services,21S105-A.M.O. pour la précision et la programmation du projet Quartiers fertiles sur les quartiers inscrits au Nouveau Programme National de Renouvellement urbain,71,"Études de faisabilité, service de conseil, analyse",2022/05/10,12,51750,Ferme,62,MARCHE,Appel d'offres ouvert,NC,JUNIA,Nord
292,2.8212988183858,50.4372553547509,293,API AIFE,Marché,Travaux,19S061-Travaux d'assainissement rue Vanhove XXXXX ELEU-DIT-LEAUWETTE et LENS,45,Travaux d'assainissement,2020/01/10,3,288874,Ferme et actualisable,62,MARCHE,Procédure adaptée,PME,BALESTRA TP,Pas-de-Calais
293,2.8212988183858,50.4372553547509,294,API AIFE,Marché,Fournitures,"21S074-Produits d'entretien des sols, surfaces, du linge et produits spécifiques",39,Produits d'entretien des sols,2021/12/17,24,30000,Révisable,62,ACCORD-CADRE,Procédure adaptée,NC,SAS SOCOLDIS,Pas-de-Calais
294,2.8212988183858,50.4372553547509,295,API AIFE,Marché,Fournitures,21S002-MS1 de l'accord cadre 20C004  : Renouvellement de conduites d'eau potable route d'Arras à Lens,44,Conduites d'eau potable,2021/06/23,2,225506,Ferme et actualisable,62,MARCHE,Marché public négocié sans publicité ni mise en concurrence préalable,NC,SADE CGTH,Pas-de-Calais
295,2.8212988183858,50.4372553547509,296,API AIFE,Marché,Services,19S129-Déclinaison opérationnelle du PDU sur la Communauté d'agglomération Lens-Liévin,79,Services d'études,2020/10/27,15,101355,Révisable,92,MARCHE,Procédure adaptée,PME,LESENR,Hauts-de-Seine
296,2.8212988183858,50.4372553547509,297,API AIFE,Marché,Travaux,"22S086-Lot 1 - Terrassements, VRD, réseaux divers",45,Travaux préparatoires de viabilité,2022/12/29,17,1642265,Révisable,62,MARCHE,Procédure adaptée,NC,RAMERY TP,Pas-de-Calais
297,2.8212988183858,50.4372553547509,298,API AIFE,Marché,Services,22S011N-Etude de cas pour le développement de l'itinérance touristique - secteur amont de la rivière « la Souchez » et sites de mémoire des collines de l'Artois sur le territoire de la Communauté d'Agglomération de Lens-Liévin,79,Services d'études,2022/05/06,12,35437,Ferme et actualisable,62,MARCHE,Marché public négocié sans publicité ni mise en concurrence préalable,PME,VILLE OUVERTE,Seine-Saint-Denis
298,2.8212988183858,50.4372553547509,299,API AIFE,Marché,Travaux,18S0064-Lot 3 - Travaux de clôture et d'espaces verts,45,Travaux de construction,2021/12/31,18,20371,Révisable,62,MARCHE,Procédure adaptée,ETI,CLOTURES ET PORTAILS DU DOUAISIS,Nord
299,2.8212988183858,50.4372553547509,300,API AIFE,Marché,Services,22S024-Lot 2 : Services de téléphonie mobile,64,Services de télécommunications,2022/09/06,24,180000,Révisable,62,ACCORD-CADRE,Appel d'offres ouvert,NC,ORANGE,Nord
300,2.8212988183858,50.4372553547509,301,API AIFE,Marché,Fournitures,20S046-Lot 4 - Fourniture de bornes semi-enterrées,34,Conteneurs et poubelles de déchets,2021/01/11,48,55549,Révisable,62,ACCORD-CADRE,Appel d'offres ouvert,ETI,SULO FRANCE,Rhône
301,2.8212988183858,50.4372553547509,302,API AIFE,Marché,Travaux,18R064-Extension de la déchetterie de SALLAUMINES - rue de Guines,45,Travaux de construction,2021/12/31,18,563300,Révisable,62,MARCHE,Procédure adaptée,PME,BALESTRA TP,Pas-de-Calais
302,2.8212988183858,50.4372553547509,303,API AIFE,Marché,Fournitures,20S046-Lot 6 - Système de contrôle d'accès,34,Conteneurs et poubelles de déchets,2021/01/11,48,60540,Révisable,62,ACCORD-CADRE,Appel d'offres ouvert,NC,BH TECHNOLOGIES,Isère
303,2.8212988183858,50.4372553547509,304,API AIFE,Marché,Services,"19S142_Mise en uvre du programme d'intérêt général ""précarité énergétique et habitat indigne""",79,Services d'études,2020/06/26,36,920000,Révisable,62,MARCHE,Appel d'offres ouvert,PME,CITEMETRIE SAS,Paris
304,2.8212988183858,50.4372553547509,305,API AIFE,Marché,Travaux,20S013-Création d'une passerelle pour relier la ville de HARNES au bois de Florimond,45,Travaux de construction de passerelles pour piétons,2021/01/13,12,654897,Révisable,62,MARCHE,Appel d'offres ouvert,NC,SAS FREYSSINET FRANCE,Nord
305,2.8212988183858,50.4372553547509,306,API AIFE,Marché,Travaux,21S157-Travaux d'assainissement et d'eau potable de la cité des genettes à Liévin,45,Travaux relatifs aux conduites d'alimentation en eau,2022/03/08,105,3799168,Révisable,62,MARCHE,Appel d'offres ouvert,NC,SADE CGTH,Pas-de-Calais
306,2.8212988183858,50.4372553547509,307,API AIFE,Marché,Fournitures,19S059-Fourniture de fruits et lXXXXXgumes pour les animaux du parc des Cytises.,32, ,2019/10/01,48,880000,Révisable,62,ACCORD-CADRE,Procédure adaptée,ETI,CHARLET,Nord
307,2.8212988183858,50.4372553547509,308,API AIFE,Marché,Travaux,19S158N - Aménagement de la maison de l'habitat durable à Lens - Aménagement intérieur.,45,Travaux de menuiserie,2020/08/11,16,56802,Ferme et actualisable,62,MARCHE,Marché public négocié sans publicité ni mise en concurrence préalable,PME,SAS MGCP,Pas-de-Calais
308,2.8212988183858,50.4372553547509,309,API AIFE,Marché,Travaux,22S027-MEURCHIN : travaux d'assainissement et d'eau potable de la rue Faure,45,Travaux d'assainissement,2022/08/12,20,228065,Révisable,62,MARCHE,Procédure adaptée,NC,DESQUESNES,Pas-de-Calais
309,2.8212988183858,50.4372553547509,310,API AIFE,Marché,Fournitures,22S030-Lot 1 - Boissons non alcoolisées,15,"Boissons, tabac et produits connexes",2022/06/16,12,6000,Révisable,62,ACCORD-CADRE,Procédure adaptée,PME,BRASSERIE BEDAGUE,Pas-de-Calais
310,2.8212988183858,50.4372553547509,311,API AIFE,Marché,Services,"21S059-Groupement de commandes pour la Formation relative aux A.I.P.R et passage de l'examen par Q.C.M., des attestations de compétence",80,Services de formation du personnel,2022/02/03,24,100000,Révisable,62,ACCORD-CADRE,Procédure adaptée,PME,FORMA-PROTEC SARL,Nord
311,2.8212988183858,50.4372553547509,312,API AIFE,Marché,Services,21S038R-Assistance à maîtrise d'ouvrage indépendante pour l'optimisation financière et technologique des moyens d'impression (relance après déclaration sans suite pour motif d'intérêt général),79,Services d'études,2022/11/28,60,23200,Ferme et actualisable,62,MARCHE,Procédure adaptée,PME,NAXAN Expertises et Conseil,Nord
312,2.8212988183858,50.4372553547509,313,API AIFE,Marché,Services,RXXXXXalisation d'un diagnostic territorial multi-pressions non agricoles - Elaboration d'un programme d'actions,71,"Études de faisabilité, service de conseil, analyse",2020/04/05,24,79480,Révisable,62,MARCHE,Procédure adaptée,GE,SAFEGE,Hauts-de-Seine
313,2.8212988183858,50.4372553547509,314,API AIFE,Marché,Travaux,20S099-Lot 4 : Accord cadre à marchés subséquents pour les  travaux de couverture bardage supérieurs à 70 000  H.T.,45,Travaux de construction de bâtiments,2021/08/24,12,533333,Révisable,62,ACCORD-CADRE,Appel d'offres ouvert,PME,ATZ CHAUFFE-TOIT COUVERTURE,Pas-de-Calais
314,2.8212988183858,50.4372553547509,315,API AIFE,Marché,Travaux,22S086-Lot 2 - Eclairage public,45,Travaux préparatoires de viabilité,2022/12/29,17,56816,Révisable,62,MARCHE,Procédure adaptée,PME,LUMINOV,Pas-de-Calais
315,2.8212988183858,50.4372553547509,316,API AIFE,Marché,Fournitures,Marquage de l'ensemble de la flotte des vXXXXXhicules de la CALL,22,Autocollants et bandes publicitaires,2020/04/05,12,12330,Révisable,62,ACCORD-CADRE,Procédure adaptée,PME,PLANET PUB,Pas-de-Calais
316,2.8212988183858,50.4372553547509,317,API AIFE,Marché,Services,"19S118-Fourniture de carburant sans plomb 95, fioul et gasoil en vrac",92, ,2019/12/16,48,32000,Révisable,0,MARCHE,Appel d'offres ouvert,NC,tank you,Paris
317,2.8212988183858,50.4372553547509,318,API AIFE,Marché,Services,22S124-Lot 4 - Protection Juridique,66,Services de courtage et services d'agence dans le secteur des assurances,2022/12/21,108,5408,Révisable,62,MARCHE,Appel d'offres ouvert,GE,Cabinet 2C,Paris
318,2.8212988183858,50.4372553547509,319,API AIFE,Marché,Travaux,19S097-Lot 11 : Ascenseur,45,"Travaux de construction de bâtiments destinés aux loisirs, aux sports, à la culture, à l'hébergement et de restaurants",2019/11/14,26,22415,Révisable,62,MARCHE,Procédure adaptée,NC,OTIS,Nord
319,2.8212988183858,50.4372553547509,320,API AIFE,Marché,Fournitures,Entretien et rXXXXXparation du matXXXXXriel thermique et XXXXXlectrique ainsi que la fourniture de petit matXXXXXriel de jardinage et d'horticulture,16,Matériel de jardinage divers,2020/04/05,12,64198,Révisable,62,ACCORD-CADRE,Procédure adaptée,ETI,MAPP Votre mat�riel de jardin,Nord
320,2.8212988183858,50.4372553547509,321,API AIFE,Marché,Services,"22S010R-Accord-cadre pour des missions de contrôle technique concernant des opérations de bâtiments, d'infrastructures et d'ouvrages de génie civil (relance du lot 2 après déclaration sans suite pour motif d'intérêt général) - multi-attributaire",71,Services de contrôle technique de bâtiments,2022/07/12,12,776,Révisable,62,ACCORD-CADRE,Appel d'offres ouvert,NC,DEKRA INDUSTRIAL,Pas-de-Calais
321,2.8212988183858,50.4372553547509,322,API AIFE,Marché,Services,19S126-Publications du Journal de l'agglo de la CommunautXXXXX d'agglomXXXXXration de LENS LIEVIN,79,Services d'impression et de distribution,2019/12/26,48,87345,Révisable,62,ACCORD-CADRE,Appel d'offres ouvert,PME,L'ARTESIENNE,Pas-de-Calais
322,2.8212988183858,50.4372553547509,323,API AIFE,Marché,Services,Accord cadre XXXXX bons de commande mono attributaire de prestations de services pour des missions de repXXXXXrage de matXXXXXriaux contenant de l'amiante et diagnostic au risque plomb,71,Services d'inspection et de vérification de bâtiment,2020/04/07,12,2239,Révisable,62,ACCORD-CADRE,Appel d'offres ouvert,ETI,EXPERT HABITAT INDUSTRIE INGENIERIE,Pas-de-Calais
323,2.8212988183858,50.4372553547509,324,API AIFE,Marché,Fournitures,"20S140-Marché d'entretien, de maintenance et de réparation des groupes électrogènes de la Communauté d'agglomération de LENS LIEVIN",31,Groupes électrogènes,2021/03/25,12,24900,Révisable,62,ACCORD-CADRE,Procédure adaptée,NC,INEO HAUTS DE FRANCE,Nord
324,2.8212988183858,50.4372553547509,325,API AIFE,Marché,Travaux,19S0035-Lot 1 - Menuiseries extXXXXXrieures,45,Travaux de construction de restaurants et d'établissements similaires,2019/08/22,24,29925,Révisable,62,MARCHE,Appel d'offres ouvert,PME,SERMALU,Pas-de-Calais
325,2.8212988183858,50.4372553547509,326,API AIFE,Marché,Services,19S077-Mission de MaXXXXXtrise d'uvre pour l'amXXXXXnagement intXXXXXrieur du Rez de ChaussXXXXXe bas du pole Lens gare (lot 3) pour l'installation de la Maison de l'habitat durable de Lens,71,Services d'architecte pour les bâtiments,2019/09/24,20,30600,Révisable,62,MARCHE,Procédure adaptée,PME,SEBASTIAN NIEMANN ARCHITECTES SAS,Nord
326,2.8212988183858,50.4372553547509,327,API AIFE,Marché,Services,19S065-Prestations de capture et de transport d'animaux,60,Services de transport routier,2019/09/10,12,86880,Révisable,62,MARCHE,Appel d'offres ouvert,ETI,SACPA,Lot-et-Garonne
327,2.8212988183858,50.4372553547509,328,API AIFE,Marché,Services,21S009-Prestation de graphisme pour l'édition de brochures du Pays d'art et d'Histoire de la Communauté d'agglomération de LENS-LIEVIN,79,Services de conception graphique,2021/03/18,12,2080,Ferme,62,MARCHE,Procédure adaptée,PME,EURL SYLVAIN GARRIGUES,Indre-et-Loire
328,2.8212988183858,50.4372553547509,329,API AIFE,Marché,Services,19S027-Accord-cadre XXXXX bons de commande mono-attributaire pour le traitement des dXXXXXchets diffus spXXXXXcifiques issus des dXXXXXchXXXXXteries,90,"Services relatifs aux déchets radioactifs, toxiques, médicaux et dangereux",2019/07/01,48,220000,Révisable,62,ACCORD-CADRE,Appel d'offres ouvert,GE,SOTRENOR SAS,Pas-de-Calais
329,2.8212988183858,50.4372553547509,330,API AIFE,Marché,Fournitures,Groupement de commandes pour l'achat de papier,22,"Papiers à usage graphique, ni couchés ni enduits",2020/04/05,12,49291,Révisable,62,MARCHE SUBSEQUENT,Appel d'offres ouvert,ETI,INAPA,Essonne
330,2.8212988183858,50.4372553547509,331,API AIFE,Marché,Travaux,21S158-Travaux d'assainissement rue de l'Egalité à Méricourt,45,Travaux d'assainissement,2022/04/21,17,516100,Ferme et actualisable,62,MARCHE SUBSEQUENT,Appel d'offres ouvert,GE,SOGEA NORD HYDRAULIQUE,Nord
331,2.8212988183858,50.4372553547509,332,API AIFE,Marché,Fournitures,21S024-Lot 1 - Fourniture et livraison de composteurs individuels et de bio seaux,39,Caisses à compost,2021/08/25,48,91272,Révisable,62,ACCORD-CADRE,Appel d'offres ouvert,PME,QUADRIA,Gironde
332,2.8212988183858,50.4372553547509,333,API AIFE,Marché,Services,19S168R-Etude et maitrise d'uvre pour des aménagements hydrauliques dans le chemin à cailloux à Ablain Saint Nazaire,71,Services d'ingénierie,2020/04/24,38,68700,Révisable,62,MARCHE,Procédure adaptée,NC,ARTELIA VILLE & TRANSPORT,Nord
333,2.8212988183858,50.4372553547509,334,API AIFE,Marché,Fournitures,"21S022-Véhicule neuf berline type ""SEGMENT C"" essence avec reprise d'un véhicule",34,Véhicules à moteur,2022/05/10,4,14614,Ferme,62,MARCHE,Procédure adaptée,GE,RENAULT EVRARD LIEVIN,Pas-de-Calais
334,2.8212988183858,50.4372553547509,335,API AIFE,Marché,Fournitures,"21S022-Véhicule neuf break type ""SEGMENT D"" diesel avec reprise d'un véhicule",34,Véhicules à moteur,2022/05/10,4,13347,Ferme,62,MARCHE,Procédure adaptée,GE,RENAULT EVRARD LIEVIN,Pas-de-Calais
335,2.8212988183858,50.4372553547509,336,API AIFE,Marché,Services,Accord-cadre XXXXX bons de commande de prestations de services pour les contrXXXXXles de structures et de matXXXXXriaux VRD,71,"Services d'essais techniques, services d'analyses et services de conseil",2020/04/07,12,11982,Révisable,62,MARCHE SUBSEQUENT,Appel d'offres ouvert,NC,AGGERIS,Pas-de-Calais
336,2.8212988183858,50.4372553547509,337,API AIFE,Marché,Services,20S048-Prestation de graphisme pour l'édition de brochures du Pays d'art et d'Histoire de la Communauté d'agglomération de LENS-LIEVIN,79,Services de conception graphique,2022/12/20,6,10000,Ferme,62,MARCHE,Procédure adaptée,NC,TRIBOUL JEANNE,Somme
337,2.8212988183858,50.4372553547509,338,API AIFE,Marché,Fournitures,22S030-Lot 3 - Bières,15,"Boissons, tabac et produits connexes",2022/06/16,12,1500,Révisable,62,ACCORD-CADRE,Procédure adaptée,PME,BRASSERIE BEDAGUE,Pas-de-Calais
338,2.8212988183858,50.4372553547509,339,API AIFE,Marché,Services,22S081-Lot 1 - Transport et valorisation des matériaux plastiques issus des collectes sélectives,90,Services liés aux déchets et aux ordures,2023/01/04,12,905108,Ferme,62,MARCHE,Appel d'offres ouvert,GE,EUROPEAN PRODUCTS RECYCLING,Seine-Saint-Denis
339,2.8212988183858,50.4372553547509,340,API AIFE,Marché,Fournitures,22S139-Lot 1 : Achat de matériel thermique,16,Matériel de jardinage divers,2022/11/15,6,32006,Ferme,62,MARCHE,Procédure adaptée,PME,PATOUX EQUIPAGRI,Pas-de-Calais
340,,,341,API AIFE,Marché,Travaux,LiXXXXXvin - CitXXXXX Schweitzer - Travaux d'assainissement et d'eau potable,45,Travaux d'assainissement,2020/04/07,12,1250165,Révisable,62,MARCHE,Procédure adaptée,NC, , 
341,2.8212988183858,50.4372553547509,342,API AIFE,Marché,Fournitures,22S173-Lot 3 - Accessoires et produits d'hygiène et d'art de la table,39,Produits de nettoyage,2022/12/21,48,70000,Révisable,62,ACCORD-CADRE,Procédure adaptée,PME,DEVLAEMINCK,Nord
342,2.8212988183858,50.4372553547509,343,API AIFE,Marché,Services,20S026-Lot 1 - Entretien des espaces verts et petits travaux paysagers,77,Réalisation et entretien d'espaces verts,2020/07/31,12,4000000,Révisable,62,ACCORD-CADRE,Appel d'offres ouvert,NC,PINSON PAYSAGE NORD,Pas-de-Calais
343,2.8212988183858,50.4372553547509,344,API AIFE,Marché,Services,"19S169-Documents, supports spéciaux et grands formats",79,Services d'impression et de distribution,2020/03/06,48,300000,Révisable,62,ACCORD-CADRE,Appel d'offres ouvert,PME,IMPRIMERIE DE LA CENTRALE,Pas-de-Calais
344,2.8212988183858,50.4372553547509,345,API AIFE,Marché,Fournitures,"Fourniture et pose de trois chaudiXXXXXres XXXXX la Maison syndicale XXXXX Lens, CPIE/CERDD/HVDZ XXXXX Loos en Gohelle, culture commune XXXXX Loos en Gohelle",44,Chaudières pour chauffage central,2020/04/07,2,37126,Ferme et actualisable,62,MARCHE,Procédure adaptée,PME,ENERGIA MAINTENANCE,Pas-de-Calais
345,2.8212988183858,50.4372553547509,346,API AIFE,Marché,Travaux,"20S099R - MARCHE D'ENTRETIEN, DE REPARATIONS  ET TRAVAUX D'AMENAGEMENTS DU PATRIMOINE BATI RELANCE DU LOT 8 Menuiseries Bois et PVC",45,Travaux de construction de bâtiments,2021/08/24,12,533333,Révisable,62,ACCORD-CADRE,Appel d'offres ouvert,PME,DELEPIERRE SAS,Nord
346,2.8212988183858,50.4372553547509,347,API AIFE,Marché,Travaux,"20S099-Lot 11 : Accord cadre à bons de commande pour l'entretien, la réparation et les petits aménagements de plomberie sanitaires chauffage, inférieurs ou égaux à 70 000  H.T.",45,Travaux de construction de bâtiments,2021/08/24,12,1600000,Révisable,62,ACCORD-CADRE,Appel d'offres ouvert,PME,SOGEBAT,Pas-de-Calais
347,2.8212988183858,50.4372553547509,348,API AIFE,Marché,Services,"19S118-Fourniture de carburant, lavage, accXXXXXs au rXXXXXseau autoroutier et parkings par carte accrXXXXXditive",92, ,2019/12/16,48,400000,Révisable,0,MARCHE,Appel d'offres ouvert,GE,TOTAL,Hauts-de-Seine
